0.857142857142857,1
0.7142857142857143,1
0.857142857142857,1
0.7142857142857143,1
0.4285714285714285,1
0.5714285714285715,1
0.35714285714285715,1
0.5,1
1.0,1
0.28571428571428575,0
0.35714285714285715,0
0.35714285714285715,1
0.857142857142857,1
0.5,1
0.21428571428571425,0
0.14285714285714288,1
0.4285714285714285,1
1.0,1
0.07142857142857148,0
0.35714285714285715,0
0.14285714285714288,0
0.14285714285714288,1
0.35714285714285715,1
0.35714285714285715,1
0.35714285714285715,1
0.4285714285714285,1
0.0,0
0.21428571428571425,1
0.7142857142857143,1
1.0,1
1.0,1
0.5714285714285715,1
0.857142857142857,1
1.0,1
0.21428571428571425,1
0.4285714285714285,1
0.5714285714285715,1
0.0,0
0.5714285714285715,1
0.7142857142857143,1
0.7142857142857143,1
0.07142857142857148,1
0.28571428571428575,1
1.0,1
0.7142857142857143,1
0.14285714285714288,1
0.07142857142857148,1
0.35714285714285715,1
0.21428571428571425,1
0.28571428571428575,1
0.14285714285714288,1
0.07142857142857148,1
0.7142857142857143,1
0.28571428571428575,1
0.21428571428571425,0
0.35714285714285715,1
0.857142857142857,1
0.07142857142857148,1
0.07142857142857148,0
0.7142857142857143,1
0.21428571428571425,0
0.5714285714285715,1
0.35714285714285715,1
0.35714285714285715,1
0.7142857142857143,1
0.0,1
0.21428571428571425,1
1.0,1
0.4285714285714285,1
0.28571428571428575,1
0.7142857142857143,1
1.0,1
0.5,1
0.5,1
0.5714285714285715,1
0.5,0
0.5,1
0.5,1
0.14285714285714288,0
0.857142857142857,1
0.7142857142857143,1
0.14285714285714288,1
0.0,1
0.28571428571428575,1
0.5,1
0.4285714285714285,1
0.21428571428571425,1
0.857142857142857,1
0.4285714285714285,1
0.35714285714285715,1
0.5714285714285715,1
0.7142857142857143,1
0.857142857142857,1
0.857142857142857,1
0.35714285714285715,1
0.35714285714285715,1
0.14285714285714288,0
0.4285714285714285,1
1.0,1
1.0,1
0.14285714285714288,1
0.07142857142857148,1
0.14285714285714288,1
1.0,1
1.0,1
0.5714285714285715,1
0.4285714285714285,0
0.28571428571428575,0
0.07142857142857148,1
0.0,1
0.857142857142857,1
0.5,1
0.5714285714285715,1
0.5,1
0.5,1
0.857142857142857,1
0.5714285714285715,0
0.21428571428571425,1
0.0,0
1.0,1
0.5,1
0.07142857142857148,1
0.14285714285714288,0
0.0,1
0.07142857142857148,0
0.21428571428571425,0
0.35714285714285715,1
0.4285714285714285,1
0.21428571428571425,0
0.4285714285714285,1
0.07142857142857148,0
0.0,0
0.21428571428571425,1
0.07142857142857148,0
0.14285714285714288,0
0.0,1
0.07142857142857148,1
0.35714285714285715,1
0.28571428571428575,1
0.21428571428571425,0
0.857142857142857,0
0.857142857142857,1
0.5,1
0.07142857142857148,0
0.28571428571428575,1
0.857142857142857,1
0.7142857142857143,1
0.21428571428571425,1
1.0,1
0.35714285714285715,1
0.07142857142857148,0
0.0,0
0.21428571428571425,1
0.857142857142857,1
0.0,1
0.35714285714285715,1
0.5,1
0.5714285714285715,1
0.0,0
0.5714285714285715,1
0.5714285714285715,1
0.5714285714285715,1
0.4285714285714285,1
0.28571428571428575,1
0.21428571428571425,1
0.7142857142857143,1
0.0,1
0.0,1
0.14285714285714288,0
0.5714285714285715,1
0.5714285714285715,1
0.4285714285714285,1
0.5,1
1.0,1
0.21428571428571425,0
0.4285714285714285,1
1.0,1
0.5,1
0.35714285714285715,0
0.857142857142857,1
0.5,1
0.5714285714285715,1
0.14285714285714288,1
0.857142857142857,1
0.07142857142857148,0
0.5714285714285715,1
0.0,0
0.21428571428571425,1
0.28571428571428575,1
0.28571428571428575,1
0.4285714285714285,1
0.0,1
0.4285714285714285,1
1.0,1
0.857142857142857,1
0.14285714285714288,1
0.28571428571428575,0
0.857142857142857,1
0.14285714285714288,0
0.4285714285714285,1
0.4285714285714285,1
0.7142857142857143,1
0.14285714285714288,1
0.4285714285714285,1
0.7142857142857143,1
0.07142857142857148,1
0.07142857142857148,1
0.28571428571428575,1
0.857142857142857,1
1.0,1
0.5714285714285715,1
0.21428571428571425,0
0.14285714285714288,0
0.28571428571428575,1
0.4285714285714285,1
0.14285714285714288,0
0.07142857142857148,1
0.0,0
0.21428571428571425,1
0.5,1
0.5714285714285715,1
0.7142857142857143,1
0.7142857142857143,1
0.28571428571428575,1
0.14285714285714288,1
0.7142857142857143,1
0.28571428571428575,0
1.0,1
0.28571428571428575,1
0.5,1
0.7142857142857143,1
0.5,1
0.07142857142857148,1
0.0,1
0.0,0
0.35714285714285715,1
0.28571428571428575,1
0.0,0
1.0,1
0.28571428571428575,1
